"loan_amount","tenor_years","interest_rate","debt_to_income","credit_score","collateral_ratio","industry","company_age_years","prev_defaults","default_flag","PD","LGD","EAD","EL"
295814156,9,17.5,0.711,804,1.947,"Manufacturing",47,3,0,0.249955847859383,0,295814156,0
350465528,7,13.53,0.593,683,0.046,"Infrastructure",26,0,0,0.0295838098973036,0.954,350465528,9891172.70033826
287461746,10,8.16,0.66,609,0.156,"Real_Estate",31,0,0,0.132603600621223,0.844,287461746,32171982.4010313
82477444,6,15.94,0.897,627,1.055,"Manufacturing",44,0,0,0.081910066306591,0,82477444,0
265642058,2,15.54,0.734,630,0.256,"IT",12,0,0,0.0852151736617088,0.744,265642058,16841730.1736169
250102733,5,16.92,0.51,455,0.76,"Retail",38,0,0,0.158675730228424,0.24,250102733,9524456.1098159
460064317,2,10.27,0.554,764,0.118,"Retail",10,2,1,0.47816875576973,0.882,460064317,194029752.953936
226810406,2,11.19,0.709,693,0.383,"Manufacturing",31,0,0,0.0351304560899734,0.617,226810406,4916227.00638768
212565969,7,16.57,0.261,585,0.327,"IT",29,0,0,0.0512119568884373,0.673,212565969,7326223.64877365
39445988,7,16.89,0.458,732,1.317,"Manufacturing",26,0,0,0.0335938408970833,0,39445988,0
463957927,10,14.54,0.155,445,0.908,"Infrastructure",41,0,0,0.0223513655364513,0.092,463957927,954048.576231831
157231683,5,15.87,0.835,628,0.136,"IT",23,0,0,0.0908543094992638,0.864,157231683,12342392.0556815
206927500,2,17.17,0.792,442,0.388,"Retail",37,1,1,0.180283144116402,0.612,206927500,22830990.6661378
197998147,3,15.45,0.45,746,0.788,"Manufacturing",48,0,0,0.00790361501276493,0.212,197998147,331759.038951314
346942636,5,12.29,0.76,474,0.449,"Manufacturing",37,1,0,0.227661922574043,0.551,346942636,43521080.7716012
296504219,8,16.97,0.32,443,1.948,"Retail",23,0,0,0.2345370054245,0,296504219,0
76192158,3,8.08,0.512,667,1.843,"IT",9,0,0,0.0625192746520042,0,76192158,0
171869669,5,12.98,0.858,602,1.58,"Retail",35,0,1,0.264510780572891,0,171869669,0
284272870,1,12.08,0.107,346,0.759,"Manufacturing",36,0,0,0.037837591022253,0.241,284272870,2592244.34310149
380209734,6,10.78,0.665,818,1.46,"Real_Estate",33,2,0,0.0956899970769882,0,380209734,0
442644952,10,13.42,0.469,362,1.124,"Retail",40,0,0,0.083721786737442,0,442644952,0
369613666,5,14.12,0.844,685,1.28,"Infrastructure",1,0,0,0.048696506768465,0,369613666,0
218114613,9,16.88,0.735,786,1.301,"Real_Estate",4,0,0,0.126890942454338,0,218114613,0
11213508,2,12.63,0.436,513,0.493,"IT",47,1,0,0.139298513531685,0.507,11213508,791946.672908958
450180899,10,9.21,0.349,435,0.108,"Manufacturing",49,2,0,0.409400254487991,0.892,450180899,164399323.75768
63394099,2,15.2,0.615,548,0.138,"IT",44,1,0,0.0982004255056381,0.862,63394099,5366232.30185072
498406319,7,11.95,0.598,500,0.005,"Retail",37,0,0,0.0582055114209652,0.995,498406319,28864944.7193715
33246804,1,15.17,0.848,545,0.564,"Retail",39,0,0,0.0748267844319344,0.436,33246804,1084659.62607803
413615257,10,11.25,0.22,892,1.543,"Infrastructure",33,0,0,0.0101002026349306,0,413615257,0
178645179,3,8.15,0.239,808,1.03,"Manufacturing",16,0,0,0.00286589912138879,0,178645179,0
201513006,3,17.34,0.657,505,0.087,"IT",20,0,0,0.157803148031235,0.913,201513006,29032840.0717419
483576329,6,9.37,0.554,345,1.008,"Manufacturing",31,0,1,0.360632836818695,0,483576329,0
269676502,6,8.52,0.173,511,1.45,"Retail",17,0,0,0.0561009012162685,0,269676502,0
315600055,1,13.29,0.107,827,0.536,"Manufacturing",22,0,0,0.00587325403466821,0.464,315600055,860070.0735158
166752480,5,16.55,0.332,721,1.174,"Manufacturing",9,0,0,0.0619083270430565,0,166752480,0
52357885,8,8.05,0.548,815,0.25,"Retail",33,3,0,0.356513410806656,0.75,52357885,13999716.1229795
492675589,4,16.76,0.813,779,1.046,"Retail",19,0,0,0.0631755441427231,0,492675589,0
335034532,3,12.03,0.22,529,0.2,"Real_Estate",26,1,0,0.0828036591410637,0.8,335034532,22193668.150571
1770604,8,12.55,0.43,772,0.891,"Real_Estate",31,0,1,0.0613132938742638,0.109,1770604,11833.2104091772
183577675,7,8.61,0.338,737,0.074,"Manufacturing",26,2,0,0.100193366408348,0.926,183577675,17032163.6267482
266585057,8,16.04,0.838,898,1.837,"Retail",13,1,0,0.184584140777588,0,266585057,0
278106061,6,15.17,0.139,521,0.396,"Real_Estate",23,0,0,0.122968062758446,0.604,278106061,20655690.7917815
272381126,9,14.95,0.614,888,0.787,"Retail",16,0,0,0.0379249751567841,0.213,272381126,2200300.10402282
275331957,7,15.05,0.615,778,0.539,"Infrastructure",5,2,0,0.169628024101257,0.461,275331957,21530551.3012453
292671167,10,10.37,0.813,836,1.321,"IT",5,0,0,0.107935786247253,0,292671167,0
32284165,2,8.3,0.763,398,0.497,"Real_Estate",28,0,0,0.248851999640465,0.503,32284165,4041091.44553727
30759364,3,10.44,0.479,360,0.926,"IT",11,0,0,0.077813632786274,0.074,30759364,177118.841272615
448779058,1,14.24,0.615,891,1.647,"Retail",14,0,0,0.0128440707921982,0,448779058,0
293208697,6,8.22,0.702,533,1.444,"Real_Estate",41,0,0,0.217289581894875,0,293208697,0
412645502,5,10.73,0.527,565,1.294,"Infrastructure",16,1,1,0.280659526586533,0,412645502,0
287640520,3,17.43,0.662,311,0.725,"Real_Estate",3,0,1,0.761638700962067,0.275,287640520,60246491.7991347
168345922,6,17.99,0.155,338,0.312,"Real_Estate",47,0,0,0.137864962220192,0.688,168345922,15967794.8733999
448062372,4,17.03,0.381,349,0.499,"Manufacturing",26,0,0,0.421607673168182,0.501,448062372,94642173.5806614
35357357,10,9.49,0.174,487,1.914,"Manufacturing",24,1,0,0.0371823273599148,0,35357357,0
350146813,2,16.98,0.856,657,1.887,"Infrastructure",16,0,0,0.107900969684124,0,350146813,0
28291432,9,13.1,0.607,349,0.418,"Manufacturing",28,0,0,0.179944679141045,0.582,28291432,2962899.52444216
433968377,8,12.94,0.751,707,1.496,"IT",26,0,0,0.0465673953294754,0,433968377,0
411630730,8,14.21,0.89,836,0.301,"Infrastructure",13,0,0,0.0467781350016594,0.699,411630730,13459467.1832814
85409297,7,10.8,0.264,387,0.176,"IT",42,0,0,0.0374285951256752,0.824,85409297,2634121.99784239
408147346,3,8.99,0.396,302,1.179,"Manufacturing",26,2,1,0.439417064189911,0,408147346,0
225798044,2,8.49,0.806,506,0.296,"IT",19,1,0,0.217988923192024,0.704,225798044,34651916.6191794
126743129,1,14.12,0.887,478,1.527,"Manufacturing",7,2,0,0.429098427295685,0,126743129,0
288437081,1,10.83,0.353,864,1.056,"Infrastructure",21,0,0,0.00518213585019112,0,288437081,0
342133022,4,8.25,0.351,453,0.779,"Manufacturing",32,0,0,0.0368675515055656,0.221,342133022,2787607.1050851
304028982,1,9.82,0.104,605,0.418,"Infrastructure",18,0,0,0.0127923730760813,0.582,304028982,2263544.75926479
336710084,1,14.43,0.428,384,1.699,"Real_Estate",26,3,0,0.253403156995773,0,336710084,0
122705743,10,8.86,0.43,831,0.779,"Manufacturing",15,0,0,0.0799827203154564,0.221,122705743,2168968.94628671
476509117,8,17.53,0.546,724,0.8,"Manufacturing",16,1,0,0.0657042190432549,0.2,476509117,6261731.87989519
465295952,1,14.21,0.242,715,1.764,"Real_Estate",36,3,0,0.0444769337773323,0,465295952,0
350080532,2,16.14,0.768,673,0.669,"Manufacturing",29,2,0,0.0919475108385086,0.331,350080532,10654570.0919493
135902630,6,11.18,0.373,526,0.664,"Real_Estate",25,0,1,0.228081166744232,0.336,135902630,10414935.0191073
486703291,3,16.01,0.888,413,1.952,"IT",31,0,0,0.0988277643918991,0,486703291,0
27561820,1,14.72,0.319,431,0.795,"IT",19,0,0,0.0583731345832348,0.205,27561820,329818.314784873
299757167,10,9.25,0.72,355,0.934,"Real_Estate",33,0,1,0.49447751045227,0.066,299757167,9782729.72677344
328512819,4,10.19,0.106,711,1.146,"Manufacturing",22,2,0,0.0164018925279379,0,328512819,0
386559886,8,14.1,0.35,487,1.167,"IT",35,3,0,0.137901678681374,0,386559886,0
373669446,4,17.8,0.346,457,0.161,"Real_Estate",26,0,1,0.451191484928131,0.839,373669446,141452440.186717
420961379,10,8.04,0.317,523,0.644,"Real_Estate",15,0,0,0.0912025272846222,0.356,420961379,13667816.028831
413896375,8,17.95,0.766,580,0.522,"Manufacturing",46,0,0,0.344558417797089,0.478,413896375,68168287.4887323
234960616,9,12.99,0.67,887,0.696,"Retail",32,0,0,0.0745078846812248,0.304,234960616,5321951.2183935
86831885,7,17.33,0.137,674,1.328,"Real_Estate",5,1,0,0.0441260375082493,0,86831885,0
491497281,1,11.4,0.236,643,0.479,"Manufacturing",36,0,0,0.00576187949627638,0.521,491497281,1475444.963158
201575853,5,12.6,0.841,584,0.648,"Retail",28,0,0,0.12614206969738,0.352,201575853,8950372.74504906
383314611,4,12.97,0.331,769,1.255,"Retail",40,0,0,0.0051630949601531,0,383314611,0
46916470,1,15.41,0.85,401,0.627,"Manufacturing",12,0,0,0.116213910281658,0.373,46916470,2033725.22037142
447807874,5,11.13,0.51,696,1.612,"IT",6,0,0,0.0321127101778984,0,447807874,0
400638431,8,8.8,0.237,383,0.442,"Manufacturing",27,2,0,0.205900847911835,0.558,400638431,46030420.2981236
315039481,6,8.7,0.176,470,0.082,"Real_Estate",2,1,1,0.459345608949661,0.918,315039481,132845618.059194
318347046,2,8.91,0.891,674,0.305,"Infrastructure",30,1,0,0.0822473540902138,0.695,318347046,18197325.5400752
451008445,5,13.45,0.814,614,0.445,"Real_Estate",21,0,1,0.218062549829483,0.555,451008445,54583168.5887882
409970018,4,11.28,0.209,743,1.124,"Retail",41,0,0,0.00425694324076176,0,409970018,0
249968247,7,13.1,0.572,319,0.486,"Manufacturing",18,0,1,0.467320680618286,0.514,249968247,60043080.2989939
364520153,8,17.55,0.546,673,1.145,"Retail",20,0,0,0.0631419345736504,0,364520153,0
390696959,6,12.94,0.196,551,0.488,"IT",39,0,0,0.0187995713204145,0.512,390696959,3760606.89683946
136600082,4,12.12,0.377,717,1.291,"IT",12,0,0,0.0151857901364565,0,136600082,0
357575891,10,12.6,0.277,797,0.422,"Manufacturing",7,0,0,0.031738854944706,0.578,357575891,6559750.51630799
286073457,5,16.22,0.817,381,1.623,"Retail",43,1,0,0.202177122235298,0,286073457,0
445856856,3,13.7,0.399,302,1.301,"Infrastructure",39,0,0,0.0424896478652954,0,445856856,0
15056411,9,12.8,0.184,535,0.653,"Manufacturing",5,0,0,0.0218843650072813,0.347,15056411,114336.497926205
339819951,7,9.38,0.422,500,1.41,"Manufacturing",5,0,0,0.151076301932335,0,339819951,0
346556988,3,11.64,0.358,764,0.051,"Manufacturing",49,0,0,0.0133352829143405,0.949,346556988,4385742.2713947
285949024,4,8.69,0.661,493,0.861,"Real_Estate",4,1,0,0.425709962844849,0.139,285949024,16920657.4251759
417017421,2,13.79,0.155,852,1.424,"Infrastructure",5,0,0,0.0229989159852266,0,417017421,0
148109495,3,10.93,0.679,610,1.629,"Infrastructure",44,0,0,0.0390478260815144,0,148109495,0
96102653,2,12.47,0.739,407,1.12,"Infrastructure",42,1,0,0.0844052881002426,0,96102653,0
85378664,2,12.44,0.526,403,0.946,"Retail",8,0,0,0.204656943678856,0.054,85378664,943560.167199695
9153016,3,17.27,0.673,329,0.784,"Retail",47,0,0,0.135468184947968,0.216,9153016,267827.572293056
58217192,8,16.18,0.205,391,0.909,"Manufacturing",2,0,0,0.0994504392147064,0.091,58217192,526865.003596467
32886562,9,8.93,0.459,627,1.685,"Manufacturing",3,0,0,0.0408966429531574,0,32886562,0
402916801,1,13.92,0.592,833,1.16,"Real_Estate",19,0,0,0.0144720645621419,0,402916801,0
67281589,1,13.43,0.269,685,0.167,"Infrastructure",3,0,0,0.0883847549557686,0.833,67281589,4953573.40841418
46024475,7,8.41,0.32,837,1.903,"Manufacturing",43,0,0,0.0176457110792398,0,46024475,0
446454381,1,12.9,0.232,790,1.193,"Manufacturing",46,0,0,0.00417376682162285,0,446454381,0
367188814,5,11.48,0.32,871,0.02,"IT",42,1,0,0.0442224554717541,0.98,367188814,15913231.1573044
251193157,8,12.46,0.529,856,1.341,"Infrastructure",13,1,0,0.0402341522276402,0,251193157,0
139027593,10,10.86,0.223,303,0.106,"IT",4,1,1,0.187583163380623,0.894,139027593,23314836.7087676
54840161,8,10.61,0.165,587,1.838,"Manufacturing",31,0,0,0.00975656043738127,0,54840161,0
423666115,10,16.18,0.844,844,0.508,"Real_Estate",2,1,1,0.632975399494171,0.492,423666115,131939752.36998
355685068,1,15.63,0.884,354,1.986,"Infrastructure",50,0,0,0.0657869726419449,0,355685068,0
402820545,10,12.61,0.337,550,1.539,"IT",32,0,0,0.0463266372680664,0,402820545,0
8241691,7,8.7,0.208,333,1.817,"IT",23,1,0,0.0859861820936203,0,8241691,0
127559475,2,16.27,0.867,552,0.944,"Manufacturing",6,0,1,0.528281152248383,0.056,127559475,3773686.92025913
201819879,6,15.75,0.476,329,1.027,"Retail",28,0,0,0.263003528118134,0,201819879,0
166471107,9,15.35,0.106,635,0.864,"Retail",11,0,0,0.0162775218486786,0.136,166471107,368524.243065805
433690417,3,8.14,0.319,592,1.439,"Retail",4,0,0,0.0471127554774284,0,433690417,0
88315553,5,8.67,0.582,408,0.669,"IT",46,1,0,0.143515691161156,0.331,88315553,4195314.98522372
183782909,1,17.4,0.418,694,1.922,"Real_Estate",35,0,1,0.0206737164407969,0,183782909,0
14868426,1,17.25,0.733,627,1.249,"Retail",22,1,0,0.266641765832901,0,14868426,0
452159963,5,15.59,0.474,456,0.599,"Real_Estate",4,0,0,0.122876159846783,0.401,452159963,22279431.6358512
420696927,7,11.46,0.669,320,1.709,"IT",45,2,1,0.410336762666702,0,420696927,0
481885773,3,13.21,0.665,844,0.78,"Real_Estate",39,0,0,0.0208356641232967,0.22,481885773,2208890.22464511
308365471,9,16.91,0.555,423,0.83,"Real_Estate",47,1,0,0.173357531428337,0.17,308365471,9087771.0611504
61596870,1,8.08,0.263,729,0.2,"Real_Estate",3,0,0,0.092525839805603,0.8,61596870,4559441.70091724
462756759,6,14.69,0.106,878,1.245,"Real_Estate",28,0,0,0.0092465840280056,0,462756759,0
63176123,2,12.66,0.233,544,0.222,"Manufacturing",7,1,0,0.139326184988022,0.778,63176123,6848024.61954089
278483688,5,15.27,0.552,579,0.535,"Infrastructure",20,1,1,0.466260135173798,0.465,278483688,60378316.5349186
90939149,4,10.3,0.728,752,0.425,"Manufacturing",11,0,0,0.0643585622310638,0.575,90939149,3365309.90608998
494156239,6,14.61,0.742,533,1.451,"Retail",27,0,1,0.344195634126663,0,494156239,0
351049967,3,16.79,0.882,705,0.152,"Real_Estate",39,2,0,0.183104768395424,0.848,351049967,54508526.6215373
128091854,9,9.26,0.771,670,1.878,"Manufacturing",45,1,0,0.230431899428368,0,128091854,0
399283518,4,8.51,0.711,518,1.153,"IT",46,2,0,0.373302519321442,0,399283518,0
187772975,2,15.57,0.288,584,0.93,"Manufacturing",5,1,0,0.108662866055965,0.07,187772975,1428276.47419486
443460752,2,8.53,0.637,709,1.856,"Real_Estate",43,0,0,0.0125158149749041,0,443460752,0
69131791,8,15.81,0.556,550,0.33,"Retail",9,2,1,0.723804831504822,0.67,69131791,33525409.3053756
451651436,10,12.11,0.56,842,0.251,"IT",4,2,0,0.400989681482315,0.749,451651436,135649566.53154
451271723,1,9.53,0.243,586,1.546,"Real_Estate",24,3,0,0.0400056056678295,0,451271723,0
429629274,5,12.78,0.525,775,0.032,"Manufacturing",19,0,0,0.0529005452990532,0.968,429629274,22000338.9391632
266416977,2,9.5,0.446,839,0.221,"Manufacturing",16,0,1,0.0599829293787479,0.779,266416977,12448786.6883019
413343748,1,10.65,0.122,738,1.297,"Real_Estate",14,0,0,0.00427734758704901,0,413343748,0
467614109,3,16.78,0.376,773,0.206,"Infrastructure",23,0,0,0.0289676319807768,0.794,467614109,10755264.6943135
282879255,8,12.27,0.673,484,0.352,"Infrastructure",5,0,0,0.160913392901421,0.648,282879255,29496351.3358525
197862401,6,15.91,0.341,573,0.504,"Manufacturing",24,2,0,0.142283126711845,0.496,197862401,13963630.6122045
94429320,9,11.96,0.346,641,0.174,"Manufacturing",25,0,0,0.0538373403251171,0.826,94429320,4199238.15938275
441866281,5,17.57,0.652,828,1.085,"Manufacturing",41,1,0,0.0330331549048424,0,441866281,0
117701150,4,11,0.594,388,0.859,"Retail",40,0,0,0.06329595297575,0.141,117701150,1050450.91023843
472219082,7,13.92,0.705,673,0.79,"Manufacturing",36,0,0,0.0359874218702316,0.21,472219082,3568728.93701258
329449397,4,10.5,0.847,682,1.62,"Retail",32,0,0,0.0590302869677544,0,329449397,0
80606652,7,17.76,0.598,585,0.087,"Infrastructure",30,0,0,0.0669710636138916,0.913,80606652,4928659.96875967
476978308,7,12.38,0.456,503,0.23,"IT",47,3,1,0.640361607074738,0.77,476978308,235187718.805015
78498822,6,10.06,0.381,454,0.515,"Retail",18,0,0,0.124586164951324,0.485,78498822,4743235.58529568
478041048,4,16.34,0.676,422,0.67,"Manufacturing",25,0,0,0.154029339551926,0.33,478041048,24298674.4777096
326520779,1,17.42,0.624,761,1.549,"Retail",9,0,0,0.148391887545586,0,326520779,0
14493849,10,17.69,0.291,409,1.177,"Manufacturing",18,0,0,0.080199584364891,0,14493849,0
212017601,2,11.92,0.347,738,1.604,"Real_Estate",2,0,0,0.0242911465466022,0,212017601,0
101868383,10,16.46,0.836,614,1.233,"IT",29,0,0,0.165647283196449,0,101868383,0
310403726,10,11.32,0.862,781,1.363,"Manufacturing",34,1,0,0.219320431351662,0,310403726,0
461112835,2,13.18,0.839,546,0.457,"IT",17,0,0,0.137931630015373,0.543,461112835,34535910.40924
288832439,8,11.32,0.466,350,1.291,"Manufacturing",40,1,1,0.416967004537582,0,288832439,0
72676110,8,9.15,0.724,416,0.741,"Manufacturing",29,0,1,0.245211184024811,0.259,72676110,4615637.7007051
183177308,9,9.49,0.315,723,1.216,"Infrastructure",9,0,0,0.0183273814618587,0,183177308,0
27601467,5,16.18,0.73,618,1.39,"Manufacturing",21,0,0,0.127940833568573,0,27601467,0
58667415,2,11.32,0.249,337,0.728,"Manufacturing",12,0,0,0.0410057418048382,0.272,58667415,654350.637142463
363116282,6,17.28,0.593,875,1.583,"Retail",28,0,0,0.0206240117549896,0,363116282,0
84905155,4,11.5,0.517,412,1.577,"Infrastructure",4,2,0,0.326123476028442,0,84905155,0
479266068,6,12.27,0.618,876,0.471,"IT",11,3,0,0.188442081212997,0.529,479266068,47776050.618297
31169237,6,12.02,0.614,639,1.435,"Infrastructure",35,3,0,0.241127893328667,0,31169237,0
486763745,2,12.25,0.653,439,0.381,"Infrastructure",30,0,0,0.0945390909910202,0.619,486763745,28485267.0254249
246602365,1,10.95,0.674,493,1.522,"Real_Estate",15,0,0,0.27923995256424,0,246602365,0
351757632,4,16.93,0.446,452,0.74,"Retail",45,2,0,0.167005509138107,0.26,351757632,15273820.2305975
362191754,6,14.62,0.523,655,0.504,"Retail",8,0,0,0.148856744170189,0.496,362191754,26741683.8918021
382303160,1,13.74,0.333,616,0.405,"Manufacturing",2,0,0,0.148304730653763,0.595,382303160,33734933.46727
439834081,3,17.34,0.247,428,0.998,"IT",8,0,0,0.16536657512188,0.002,439834081,145467.711193699
356433774,4,17.88,0.405,520,1.967,"Retail",11,0,0,0.320702970027924,0,356433774,0
123258988,9,9.13,0.565,301,0.068,"Manufacturing",12,0,1,0.307287305593491,0.932,123258988,35300359.5954368
246899589,5,12.79,0.661,878,1.998,"Retail",26,3,1,0.404471933841705,0,246899589,0
379066729,6,14.73,0.715,719,0.032,"IT",31,1,0,0.107171803712845,0.968,379066729,39325256.5920755
1186366,8,8.53,0.38,714,0.926,"Retail",9,2,0,0.220711603760719,0.074,1186366,19376.510945532
42832913,5,12.4,0.667,811,0.904,"Manufacturing",12,0,0,0.0445045530796051,0.096,42832913,183000.92641561
388514832,3,16.55,0.122,729,0.177,"Retail",41,1,0,0.0259598046541214,0.823,388514832,8300588.00546986
147467800,8,14.47,0.632,885,0.384,"Infrastructure",35,1,0,0.0709730237722397,0.616,147467800,6447201.17582457
174559575,5,14.41,0.716,729,1.629,"Retail",22,3,0,0.155134662985802,0,174559575,0
324909698,6,9.54,0.616,892,0.505,"Manufacturing",40,0,0,0.0154397217556834,0.495,324909698,2483175.08975735
422020617,6,11.95,0.575,531,0.651,"Manufacturing",34,0,0,0.0951674357056618,0.349,422020617,14016754.3572491
35468274,4,8.41,0.25,631,0.755,"Real_Estate",10,0,0,0.020667253062129,0.245,35468274,179592.789636558
133403869,2,9.05,0.3,779,0.379,"Real_Estate",27,0,0,0.0365823470056057,0.621,133403869,3030620.73576963
355449827,10,14.71,0.724,361,1.472,"IT",7,3,0,0.534779012203217,0,355449827,0
26483350,3,16.1,0.426,351,0.292,"Manufacturing",2,1,0,0.826843202114105,0.708,26483350,15503485.1650297
168404932,1,10.38,0.337,596,1.329,"Manufacturing",22,0,0,0.0198022834956646,0,168404932,0
446845881,2,15.23,0.626,599,1.559,"Manufacturing",4,2,0,0.277845114469528,0,446845881,0
114786893,2,15.46,0.899,745,1.759,"Retail",30,1,1,0.152880400419235,0,114786893,0
286410208,4,14.07,0.86,845,0.184,"Retail",31,0,1,0.094079814851284,0.816,286410208,21987462.1815687
96331575,10,8.32,0.19,437,0.087,"Real_Estate",12,0,0,0.0348836295306683,0.913,96331575,3068040.61163248
499881856,6,17.4,0.786,322,0.08,"Infrastructure",23,0,0,0.193601012229919,0.92,499881856,89035422.6516132
251422972,5,15.43,0.316,753,1.355,"Real_Estate",23,0,0,0.0221179556101561,0,251422972,0
410209696,10,9.44,0.318,390,0.649,"Retail",41,2,0,0.137259259819984,0.351,410209696,19763082.8146232
318912079,8,11.84,0.674,395,1.684,"Real_Estate",13,2,1,0.648045778274536,0,318912079,0
426545876,6,13.82,0.895,379,1.049,"Infrastructure",41,1,0,0.121400617063046,0,426545876,0
343865781,7,17.92,0.47,454,1.736,"Manufacturing",28,0,0,0.190200805664062,0,343865781,0
388979595,7,12.02,0.822,761,1.559,"Retail",3,0,0,0.0575105138123035,0,388979595,0
74178462,6,9.95,0.301,840,1.72,"Infrastructure",31,1,0,0.0287937950342894,0,74178462,0
137289628,2,14.97,0.65,595,1.871,"Retail",23,0,0,0.252926617860794,0,137289628,0
130950128,1,17.33,0.773,863,0.683,"Manufacturing",12,2,0,0.184440046548843,0.317,130950128,7656325.92213535
178410062,5,14.71,0.618,540,1.133,"Manufacturing",36,0,0,0.0710255354642868,0,178410062,0
131204415,1,16.53,0.797,817,1.282,"Manufacturing",12,0,0,0.0651839822530746,0,131204415,0
